                 Time	               V(VIN)	              V(VOUT)
  6.107500379274e-006	     1.79475975036621	     1.92155969142914
6.11550081271898e-006	     1.77550995349884	      1.8627450466156
6.13150167960893e-006	     1.73725509643555	      1.8627450466156
6.16350341338884e-006	      1.6617386341095	      1.8627450466156
             6.2e-006	     1.57726442813873	      1.8627450466156
6.20050000000965e-006	     1.57611954212189	     1.85098040103912
6.20150005419027e-006	     1.57383072376251	     1.82744967937469
6.20350016255152e-006	     1.56925690174103	     1.78038835525513
  6.207500379274e-006	     1.56012570858002	      1.6862655878067
6.21550081271898e-006	     1.54192864894867	     1.62745094299316
6.23150167960893e-006	     1.50579690933228	     1.62745094299316
6.26350341338884e-006	     1.43459665775299	     1.62745094299316
             6.3e-006	     1.35515689849854	     1.62745094299316
6.30050000000965e-006	     1.35408174991608	     1.61568629741669
6.30150005419027e-006	     1.35193252563477	     1.59215557575226
6.30350016255152e-006	     1.34763836860657	     1.54509425163269
  6.307500379274e-006	     1.33906733989716	     1.45097148418427
6.31550081271898e-006	     1.32199466228485	     1.39215683937073
6.33150167960893e-006	     1.28812873363495	     1.39215683937073
6.36350341338884e-006	      1.2215256690979	     1.39215683937073
             6.4e-006	     1.14743375778198	     1.39215683937073
6.40050000000965e-006	     1.14643275737762	     1.38039219379425
6.40150005419027e-006	     1.14443159103394	     1.35686147212982
6.40350016255152e-006	     1.14043390750885	     1.30980014801025
  6.407500379274e-006	     1.13245689868927	     1.21567738056183
6.41550081271898e-006	     1.11657619476318	     1.15686273574829
6.43150167960894e-006	     1.08510959148407	     1.15686273574829
6.46350341338884e-006	     1.02336657047272	     1.15686273574829
             6.5e-006	    0.954915046691895	     1.15686273574829
6.50050000000965e-006	    0.953991949558258	     1.14901959896088
6.50150005419027e-006	    0.952146828174591	     1.13333249092102
6.50350016255152e-006	    0.948461472988129	     1.10195827484131
  6.507500379274e-006	    0.941109955310822	      1.0392097234726
6.51550081271898e-006	    0.926483809947968	                    1
6.53150167960894e-006	    0.897540748119354	                    1
6.56350341338884e-006	    0.840901434421539	                    1
             6.6e-006	    0.778360366821289	                    1
6.60050000000965e-006	    0.777518928050995	    0.990196108818054
6.60150005419027e-006	    0.775837123394012	    0.970587193965912
6.60350016255152e-006	    0.772478580474853	    0.931369364261627
  6.607500379274e-006	     0.76578152179718	    0.852933764457703
6.61550081271898e-006	    0.752467751502991	    0.803921580314636
6.63150167960894e-006	    0.726162433624268	    0.803921580314636
6.66350341338884e-006	    0.674850344657898	    0.803921580314636
             6.7e-006	     0.61846661567688	    0.803921580314636
6.70050000000965e-006	    0.617710053920746	    0.796078443527222
6.70150005419027e-006	    0.616198241710663	    0.780391335487366
6.70350016255152e-006	    0.613179802894592	    0.749017059803009
  6.707500379274e-006	    0.607163667678833	     0.68626856803894
6.71550081271898e-006	     0.59521472454071	    0.647058844566345
6.73150167960894e-006	    0.571650981903076	    0.647058844566345
6.76350341338884e-006	    0.525868654251099	    0.647058844566345
             6.8e-006	    0.475864738225937	    0.647058844566345
6.80050000000965e-006	    0.475196152925491	    0.639215707778931
6.80150005419027e-006	     0.47386023402214	     0.62352854013443
6.80350016255152e-006	    0.471193790435791	    0.592154324054718
  6.807500379274e-006	    0.465882331132889	    0.529405832290649
6.81550081271898e-006	     0.45534536242485	    0.490196079015732
6.83150167960893e-006	    0.434616237878799	    0.490196079015732
6.86350341338884e-006	    0.394544333219528	    0.490196079015732
             6.9e-006	    0.351117581129074	    0.490196079015732
6.90050000000965e-006	    0.350539565086365	    0.484313726425171
6.90150005419027e-006	    0.349384814500809	    0.472548395395279
6.90350016255152e-006	    0.347080886363983	    0.449017703533173
  6.907500379274e-006	    0.342495054006577	     0.40195631980896
6.91550081271898e-006	    0.333411693572998	    0.372549027204514
6.93150167960893e-006	     0.31559893488884	    0.372549027204514
6.96350341338884e-006	    0.281395643949509	    0.372549027204514
               7e-006	    0.244717419147491	    0.372549027204514
7.00050000000965e-006	    0.244232252240181	    0.366666674613953
7.00150005419027e-006	    0.243263274431229	    0.354901313781738
7.00350016255152e-006	    0.241330936551094	    0.331370651721954
  7.007500379274e-006	    0.237488836050034	    0.284309267997742
7.01550081271898e-006	    0.229894921183586	    0.254901975393295
7.03150167960893e-006	    0.215068861842155	    0.254901975393295
7.06350341338884e-006	    0.186869114637375	    0.254901975393295
             7.1e-006	    0.157084196805954	    0.254901975393295
7.10050000000965e-006	    0.156693786382675	    0.250980406999588
7.10150005419027e-006	    0.155914381146431	    0.243136823177338
7.10350016255152e-006	    0.154361292719841	     0.22744970023632
  7.107500379274e-006	    0.151278078556061	    0.196075454354286
7.11550081271898e-006	    0.145203560590744	    0.176470592617989
7.13150167960894e-006	    0.133422717452049	    0.176470592617989
7.16350341338884e-006	    0.111337810754776	    0.176470592617989
             7.2e-006	   0.0885637477040291	    0.176470592617989
7.20050000000965e-006	   0.0882696509361267	    0.172549024224281
7.20150005419027e-006	    0.087682880461216	    0.164705455303192
7.20350016255152e-006	   0.0865151658654213	    0.149018332362175
  7.207500379274e-006	   0.0842030122876167	    0.117644086480141
7.21550081271898e-006	   0.0796718746423721	   0.0980392172932625
7.23150167960894e-006	   0.0709827169775963	   0.0980392172932625
7.26350341338884e-006	   0.0550998263061047	   0.0980392172932625
             7.3e-006	   0.0394264943897724	   0.0980392172932625
7.30050000000965e-006	    0.039229866117239	    0.095098040997982
7.30150005419027e-006	    0.038838054984808	   0.0892153680324554
7.30350016255152e-006	   0.0380603149533272	   0.0774500221014023
  7.307500379274e-006	   0.0365283451974392	   0.0539193376898766
7.31550081271898e-006	     0.03355847671628	   0.0392156876623631
7.33150167960894e-006	   0.0279953051358461	   0.0392156876623631
7.36350341338884e-006	   0.0183771047741175	   0.0392156876623631
             7.4e-006	  0.00986635778099298	   0.0392156876623631
7.40050000000965e-006	  0.00976797286421061	   0.0372549034655094
7.40150005419027e-006	  0.00957266986370087	   0.0333331190049648
7.40350016255152e-006	  0.00918797589838505	   0.0254895593971014
  7.407500379274e-006	   0.0084422342479229	  0.00980243366211653
7.41550081271898e-006	  0.00704535376280546	                    0
7.43150167960894e-006	   0.0046301232650876	                    0
7.46350341338884e-006	  0.00131457450333983	                    0
             7.5e-006	                    0	                    0
7.50050000000965e-006	2.46740114562272e-007	                    0
7.50150005419027e-006	2.22082121581479e-006	                    0
7.50350016255152e-006	1.20913837236003e-005	                    0
  7.507500379274e-006	 5.5522035836475e-005	                    0
7.51550081271898e-006	 0.000237140237004496	                    0
7.53150167960894e-006	 0.000979383941739798	                    0
7.56350341338884e-006	  0.00397957116365433	                    0
             7.6e-006	  0.00986635778099298	                    0
7.60050000000965e-006	  0.00996523536741734	                    0
7.60150005419027e-006	   0.0101644778624177	                    0
7.60350016255152e-006	   0.0105688748881221	                    0
  7.607500379274e-006	   0.0114013068377972	                    0
7.61550081271898e-006	   0.0131607064977288	                    0
7.63150167960893e-006	   0.0170574951916933	                    0
7.66350341338884e-006	   0.0263615772128105	                    0
             7.7e-006	   0.0394264943897724	                    0
7.70050000000965e-006	   0.0396236106753349	  0.00196078442968428
7.70150005419027e-006	   0.0400193370878696	  0.00588256539776921
7.70350016255152e-006	   0.0408166646957397	   0.0137261273339391
7.70750037927401e-006	    0.042434811592102	   0.0294132530689239
7.71550081271898e-006	   0.0457650497555733	   0.0392156876623631
7.73150167960893e-006	   0.0528010055422783	   0.0392156876623631
7.76350341338884e-006	   0.0683722645044327	   0.0392156876623631
             7.8e-006	   0.0885637477040291	   0.0392156876623631
7.80050000000965e-006	   0.0888583287596703	   0.0411764718592167
7.80150005419027e-006	   0.0894489735364914	    0.045098252594471
7.80350016255152e-006	   0.0906360819935799	   0.0529418140649795
  7.807500379274e-006	   0.0930335596203804	   0.0686289370059967
7.81550081271898e-006	   0.0979214981198311	   0.0784313753247261
7.83150167960893e-006	    0.108068846166134	   0.0784313753247261
7.86350341338884e-006	    0.129845827817917	   0.0784313753247261
             7.9e-006	    0.157084196805954	   0.0784313753247261
7.90050000000965e-006	     0.15747506916523	   0.0813725516200066
7.90150005419027e-006	    0.158258303999901	   0.0872552245855331
7.90350016255152e-006	    0.159830525517464	   0.0990205630660057
  7.907500379274e-006	    0.162997856736183	    0.122551247477531
7.91550081271898e-006	    0.169424206018448	    0.137254908680916
7.93150167960893e-006	    0.182642906904221	    0.137254908680916
7.96350341338884e-006	    0.210539668798447	    0.137254908680916
               8e-006	    0.244717419147491	    0.137254908680916
8.00050000000965e-006	     0.24520306289196	    0.141176477074623
8.00150005419027e-006	    0.246175795793533	    0.149020031094551
8.00350016255152e-006	    0.248126894235611	    0.164707154035568
  8.007500379274e-006	    0.252051591873169	    0.196081399917603
8.01550081271898e-006	    0.259990990161896	    0.215686276555061
8.03150167960893e-006	    0.276228874921799	    0.215686276555061
8.06350341338884e-006	    0.310135334730148	    0.215686276555061
             8.1e-006	    0.351117581129074	    0.215686276555061
8.10050000000965e-006	    0.351696044206619	    0.221568629145622
8.10150005419027e-006	    0.352854430675507	    0.233333975076675
8.10350016255152e-006	    0.355176746845245	    0.256864666938782
  8.107500379274e-006	    0.359843343496323	    0.303926020860672
8.11550081271898e-006	    0.369264423847198	    0.333333343267441
8.13150167960893e-006	    0.388457417488098	    0.333333343267441
8.16350341338884e-006	    0.428239732980728	    0.333333343267441
             8.2e-006	    0.475864738225937	    0.333333343267441
8.20050000000965e-006	    0.476533770561218	    0.339215695858002
8.20150005419027e-006	    0.477873265743256	    0.350981026887894
8.20350016255152e-006	    0.480557590723038	        0.37451171875
8.20750037927401e-006	    0.485947638750076	    0.421573102474213
8.21550081271898e-006	    0.496813267469406	    0.450980395078659
8.23150167960894e-006	    0.518885612487793	    0.450980395078659
8.26350341338884e-006	    0.564386785030365	    0.450980395078659
             8.3e-006	     0.61846661567688	    0.450980395078659
8.30050000000965e-006	    0.619223535060883	    0.458823531866074
8.30150005419027e-006	    0.620738863945007	     0.47451063990593
8.30350016255152e-006	    0.623774588108063	    0.505884885787964
  8.307500379274e-006	      0.6298668384552	    0.568633377552032
8.31550081271898e-006	    0.642134130001068	    0.607843160629272
8.33150167960893e-006	    0.666998684406281	    0.607843160629272
8.36350341338884e-006	    0.718039155006409	    0.607843160629272
             8.4e-006	    0.778360366821289	    0.607843160629272
8.40050000000965e-006	    0.779202282428741	    0.615686297416687
8.40150005419027e-006	    0.780887365341186	    0.631373405456543
8.40350016255152e-006	    0.784262597560882	    0.662747621536255
8.40750037927401e-006	     0.79103296995163	    0.725496172904968
8.41550081271898e-006	    0.804653465747833	    0.764705896377563
8.43150167960893e-006	    0.832212150096893	    0.764705896377563
8.46350341338884e-006	    0.888590514659882	    0.764705896377563
             8.5e-006	    0.954915046691895	    0.764705896377563
8.50050000000965e-006	      0.9558385014534	    0.772549033164978
8.50150005419027e-006	     0.95768678188324	    0.788236141204834
8.50350016255152e-006	    0.961388170719147	    0.819610416889191
  8.507500379274e-006	    0.968809962272644	    0.882358908653259
8.51550081271898e-006	    0.983729958534241	    0.921568632125854
8.53150167960893e-006	     1.01387405395508	    0.921568632125854
8.56350341338884e-006	     1.07536768913269	    0.921568632125854
             8.6e-006	     1.14743375778198	    0.921568632125854
8.60050000000965e-006	      1.1484352350235	    0.929411768913269
8.60150005419027e-006	     1.15043938159943	    0.945098876953125
8.60350016255152e-006	     1.15445232391357	    0.976473152637482
8.60750037927401e-006	     1.16249620914459	     1.03922164440155
8.61550081271898e-006	     1.17865681648254	     1.07843136787415
8.63150167960893e-006	      1.2112672328949	     1.07843136787415
8.66350341338884e-006	     1.27763366699219	     1.07843136787415
             8.7e-006	     1.35515689849854	     1.07843136787415
8.70050000000965e-006	     1.35623228549957	     1.09019613265991
8.70150005419027e-006	     1.35838449001312	     1.11372673511505
8.70350016255152e-006	     1.36269295215607	     1.16078817844391
  8.707500379274e-006	     1.37132740020752	     1.25491094589233
8.71550081271898e-006	     1.38866472244263	     1.31372547149658
8.73150167960893e-006	     1.42361283302307	     1.31372547149658
8.76350341338884e-006	     1.49459004402161	     1.31372547149658
             8.8e-006	     1.57726442813873	     1.31372547149658
8.80050000000965e-006	     1.57840967178345	     1.32549023628235
8.80150005419027e-006	     1.58070135116577	     1.34902083873749
8.80350016255152e-006	     1.58528852462769	     1.39608228206635
  8.807500379274e-006	     1.59447920322418	     1.49020504951477
8.81550081271898e-006	     1.61292505264282	     1.54901957511902
8.83150167960893e-006	     1.65007293224335	     1.54901957511902
8.86350341338884e-006	     1.72538065910339	     1.54901957511902
             8.9e-006	     1.81288003921509	     1.54901957511902
8.90050000000965e-006	     1.81409049034119	     1.56078433990479
8.90150005419027e-006	     1.81651258468628	     1.58431506156921
8.90350016255151e-006	     1.82136034965515	     1.63137638568878
  8.907500379274e-006	     1.83107113838196	     1.72549915313721
8.91550081271898e-006	     1.85055243968964	     1.78431367874146
8.93150167960893e-006	     1.88975358009338	     1.78431367874146
8.96350341338884e-006	     1.96909475326538	     1.78431367874146
               9e-006	     2.06107378005981	     1.78431367874146
9.00050000000965e-006	       2.062344789505	     1.79607844352722
9.00150005419027e-006	     2.06488752365112	     1.81960916519165
9.00350016255152e-006	     2.06997680664062	     1.86667048931122
  9.007500379274e-006	     2.08016920089722	     1.96079325675964
9.01550081271898e-006	     2.10060930252075	     2.01960778236389
9.03150167960893e-006	      2.1417088508606	     2.01960778236389
9.06350341338884e-006	     2.22477054595947	     2.01960778236389
             9.1e-006	     2.32086610794067	     2.01960778236389
9.10050000000965e-006	     2.32219243049622	     2.03137254714966
9.10150005419027e-006	     2.32484626770019	     2.05490326881409
9.10350016255152e-006	      2.3301568031311	     2.10196471214294
9.10750037927401e-006	     2.34079074859619	     2.19608736038208
9.11550081271898e-006	     2.36210894584656	     2.25490188598633
9.13150167960893e-006	     2.40494465827942	     2.25490188598633
9.16350341338884e-006	     2.49139857292175	     2.25490188598633
             9.2e-006	     2.59123158454895	     2.25490188598633
9.20050000000965e-006	     2.59260821342468	     2.27058815956116
9.20150005419027e-006	     2.59536242485046	     2.30196237564087
9.20350016255152e-006	      2.6008734703064	     2.36471104621887
  9.207500379274e-006	     2.61190676689148	     2.49020791053772
9.21550081271898e-006	     2.63401889801025	     2.56862735748291
9.23150167960893e-006	     2.67842197418213	     2.56862735748291
9.26350341338884e-006	      2.7679271697998	     2.56862735748291
             9.3e-006	     2.87110352516174	     2.56862735748291
9.30050000000965e-006	     2.87252497673035	     2.58039212226868
9.30150005419027e-006	     2.87536859512329	     2.60392284393311
9.30350016255152e-006	     2.88105821609497	     2.65098428726196
9.30750037927401e-006	     2.89244771003723	      2.7451069355011
9.31550081271898e-006	     2.91526627540588	     2.80392146110535
9.33150167960893e-006	     2.96106123924255	     2.80392146110535
9.36350341338884e-006	      3.0532648563385	     2.80392146110535
             9.4e-006	     3.15937733650208	     2.80392146110535
9.40050000000965e-006	     3.16083788871765	     2.81960773468018
9.40150005419027e-006	     3.16375970840454	     2.85098218917847
9.40350016255152e-006	     3.16960549354553	     2.91373062133789
  9.407500379274e-006	     3.18130612373352	     3.03922748565674
9.41550081271898e-006	     3.20474147796631	     3.11764717102051
9.43150167960893e-006	     3.25174760818481	     3.11764717102051
9.46350341338884e-006	     3.34628510475159	     3.11764717102051
             9.5e-006	     3.45491504669189	     3.11764717102051
9.50050000000965e-006	     3.45640897750854	     3.13333344459534
9.50150005419027e-006	     3.45939755439758	     3.16470766067505
9.50350016255152e-006	     3.46537661552429	     3.22745609283447
  9.507500379274e-006	     3.47734189033508	      3.3529531955719
9.51550081271898e-006	     3.50130128860474	     3.43137264251709
9.53150167960893e-006	     3.54933333396912	     3.43137264251709
9.56350341338884e-006	     3.64583206176758	     3.43137264251709
             9.6e-006	     3.75655055046082	     3.43137264251709
9.60050000000965e-006	     3.75807213783264	     3.44705891609192
9.60150005419027e-006	     3.76111555099487	     3.47843313217163
9.60350016255152e-006	     3.76720428466797	     3.54118156433105
  9.607500379274e-006	     3.77938723564148	     3.66667866706848
9.61550081271898e-006	     3.80377602577209	     3.74509811401367
9.63150167960893e-006	     3.85264420509338	     3.74509811401367
9.66350341338884e-006	     3.95072317123413	     3.74509811401367
             9.7e-006	     4.06309366226196	     3.74509811401367
9.70050000000965e-006	     4.06463623046875	      3.7607843875885
9.70150005419027e-006	      4.0677227973938	     3.79215860366821
9.70350016255152e-006	     4.07389688491821	     3.85490703582764
  9.707500379274e-006	     4.08624935150146	     3.98040413856506
9.71550081271898e-006	     4.11097192764282	     4.05882358551025
9.73150167960893e-006	     4.16048288345337	     4.05882358551025
9.76350341338884e-006	     4.25975513458252	     4.05882358551025
             9.8e-006	     4.37333393096924	     4.05882358551025
9.80050000000965e-006	     4.37489223480225	      4.0745096206665
9.80150005419027e-006	     4.37800931930542	     4.10588407516479
9.80350016255152e-006	     4.38424491882324	     4.16863250732422
9.80750037927401e-006	     4.39671802520752	     4.29412937164307
9.81550081271898e-006	     4.42167615890503	     4.37254905700684
9.83150167960894e-006	     4.47163534164429	     4.37254905700684
9.86350341338884e-006	     4.57170867919922	     4.37254905700684
             9.9e-006	     4.68604755401611	     4.37254905700684
9.90050000000965e-006	     4.68761491775513	     4.38431358337402
9.90150005419027e-006	     4.69075059890747	     4.40784454345703
9.90350016255152e-006	     4.69702243804932	     4.45490598678589
  9.907500379274e-006	     4.70956754684448	     4.54902839660644
9.91550081271898e-006	      4.7346625328064	     4.60784292221069
9.93150167960893e-006	     4.78487253189087	     4.60784292221069
9.96350341338884e-006	     4.88535261154175	     4.60784292221069
               1e-005	                    5	     4.60784292221069
1.00005000000097e-005	     5.00157070159912	      4.6235294342041
1.00015000541903e-005	     5.00471258163452	     4.65490388870239
1.00035001625515e-005	     5.01099586486816	     4.71765232086182
 1.0007500379274e-005	     5.02356290817261	     4.84314918518066
 1.0015500812719e-005	     5.04869651794434	     4.92156887054443
1.00315016796089e-005	     5.09895896911621	     4.92156887054443
1.00635034133888e-005	     5.19944906234741	     4.92156887054443
            1.01e-005	     5.31395244598389	     4.92156887054443
1.01005000000096e-005	     5.31552028656006	     4.94117641448975
1.01015000541903e-005	     5.31865549087524	     4.98039436340332
1.01035001625515e-005	     5.32492637634277	     5.05882978439331
 1.0107500379274e-005	     5.33746576309204	     5.21570110321045
 1.0115500812719e-005	     5.36253786087036	     5.31372547149658
1.01315016796089e-005	     5.41265487670898	     5.31372547149658
1.01635034133888e-005	     5.51275825500488	     5.31372547149658
            1.02e-005	     5.62666606903076	     5.31372547149658
1.02005000000096e-005	     5.62822437286377	     5.32548999786377
1.02015000541903e-005	     5.63134145736694	     5.34902095794678
1.02035001625515e-005	     5.63757419586182	     5.39608240127563
 1.0207500379274e-005	     5.65003633499145	     5.49020481109619
 1.0215500812719e-005	     5.67494869232178	      5.5490198135376
1.02315016796089e-005	     5.72472190856934	      5.5490198135376
1.02635034133888e-005	     5.82404375076294	      5.5490198135376
            1.03e-005	     5.93690633773804	      5.5490198135376
1.03005000000096e-005	     5.93844938278198	     5.56470584869385
1.03015000541903e-005	     5.94153547286987	     5.59608030319214
1.03035001625515e-005	     5.94770574569702	     5.65882873535156
 1.0307500379274e-005	     5.96004199981689	     5.78432559967041
 1.0315500812719e-005	     5.98469591140747	     5.86274528503418
1.03315016796089e-005	     6.03392934799194	     5.86274528503418
1.03635034133888e-005	     6.13207721710205	     5.86274528503418
            1.04e-005	     6.24344921112061	     5.86274528503418
1.04005000000096e-005	     6.24497079849243	     5.87843132019043
1.04015000541903e-005	     6.24801349639892	     5.90980577468872
1.04035001625515e-005	     6.25409698486328	     5.97255420684814
 1.0407500379274e-005	     6.26625823974609	     6.09805107116699
 1.0415500812719e-005	     6.29055690765381	     6.17647075653076
1.04315016796089e-005	     6.33905601501465	     6.17647075653076
1.04635034133888e-005	      6.4356427192688	     6.17647075653076
            1.05e-005	     6.54508495330811	     6.17647075653076
1.05005000000097e-005	     6.54657888412476	     6.19215679168701
1.05015000541903e-005	      6.5495662689209	      6.2235312461853
1.05035001625515e-005	     6.55553913116455	     6.28627967834473
 1.0507500379274e-005	     6.56747770309448	     6.41177654266357
 1.0515500812719e-005	     6.59132480621338	     6.49019622802734
1.05315016796089e-005	     6.63889789581299	     6.49019622802734
1.05635034133888e-005	     6.73354244232178	     6.49019622802734
            1.06e-005	      6.8406229019165	     6.49019622802734
1.06005000000096e-005	     6.84208297729492	     6.50588226318359
1.06015000541903e-005	     6.84500360488892	     6.53725671768188
1.06035001625515e-005	     6.85084199905395	     6.60000514984131
 1.0607500379274e-005	     6.86251068115234	     6.72550201416016
 1.0615500812719e-005	     6.88581228256226	     6.80392169952393
1.06315016796089e-005	     6.93227195739746	     6.80392169952393
1.06635034133888e-005	     7.02460050582886	     6.80392169952393
            1.07e-005	     7.12889623641968	     6.80392169952393
1.07005000000097e-005	     7.13031768798828	     6.81568622589111
1.07015000541903e-005	     7.13315963745117	     6.83921718597412
1.07035001625515e-005	       7.138840675354	     6.88627815246582
 1.0707500379274e-005	      7.1501932144165	     6.98040103912353
 1.0715500812719e-005	      7.1728572845459	     7.03921556472778
1.07315016796089e-005	     7.21802043914795	     7.03921556472778
1.07635034133888e-005	     7.30766868591309	     7.03921556472778
            1.08e-005	     7.40876817703247	     7.03921556472778
1.08005000000096e-005	      7.4101448059082	     7.05490207672119
1.08015000541903e-005	     7.41289710998535	     7.08627605438232
1.08035001625515e-005	     7.41839838027954	     7.14902448654175
 1.0807500379274e-005	     7.42938995361328	     7.27452182769775
 1.0815500812719e-005	     7.45132732391357	     7.35294103622437
1.08315016796089e-005	     7.49501514434814	     7.35294103622437
1.08635034133888e-005	     7.58162975311279	     7.35294103622437
            1.09e-005	     7.67913389205933	     7.35294103622437
1.09005000000096e-005	     7.68045997619629	     7.36862754821777
1.09015000541903e-005	     7.68311166763306	     7.40000152587891
1.09035001625515e-005	     7.68841171264648	     7.46275043487549
 1.0907500379274e-005	     7.69899892807007	     7.58824729919434
 1.0915500812719e-005	     7.72012281417847	     7.66666650772095
1.09315016796089e-005	     7.76216316223145	     7.66666650772095
1.09635034133888e-005	     7.84540176391602	     7.66666650772095
             1.1e-005	     7.93892621994019	     7.66666650772095
1.10005000000096e-005	      7.9401969909668	     7.67843151092529
1.10015000541903e-005	      7.9427375793457	     7.70196199417114
1.10035001625515e-005	     7.94781494140625	         7.7490234375
 1.1007500379274e-005	     7.95795631408691	     7.84314632415771
 1.1015500812719e-005	     7.97818326950073	     7.90196084976196
1.10315016796089e-005	     8.01840972900391	     7.90196084976196
1.10635034133888e-005	     8.09794425964355	     7.90196084976196
            1.11e-005	     8.18711948394775	     7.90196084976196
1.11005000000096e-005	     8.18832969665527	     7.91372537612915
1.11015000541903e-005	     8.19074916839599	     7.93725633621216
1.11035001625515e-005	     8.19558525085449	     7.98431777954101
 1.1107500379274e-005	     8.20524024963379	     8.07844066619873
 1.1115500812719e-005	     8.22449016571045	     8.13725471496582
1.11315016796089e-005	     8.26274490356445	     8.13725471496582
1.11635034133888e-005	     8.33826160430908	     8.13725471496582
            1.12e-005	      8.4227352142334	     8.13725471496582
1.12005000000097e-005	      8.4238805770874	     8.14901924133301
1.12015000541903e-005	     8.42616939544678	     8.17255020141601
1.12035001625515e-005	     8.43074321746826	     8.21961212158203
 1.1207500379274e-005	     8.43987464904785	     8.31373405456543
 1.1215500812719e-005	      8.4580717086792	     8.37254905700684
1.12315016796089e-005	     8.49420261383057	     8.37254905700684
1.12635034133888e-005	     8.56540298461914	     8.37254905700684
            1.13e-005	     8.64484310150146	     8.37254905700684
1.13005000000096e-005	     8.64591789245605	     8.38431358337402
1.13015000541903e-005	     8.64806747436523	     8.40784454345703
1.13035001625515e-005	     8.65236186981201	     8.45490550994873
 1.1307500379274e-005	     8.66093254089355	     8.54902839660644
 1.1315500812719e-005	     8.67800521850586	     8.60784339904785
1.13315016796089e-005	     8.71187114715576	     8.60784339904785
1.13635034133888e-005	     8.77847480773926	     8.60784339904785
            1.14e-005	     8.85256576538086	     8.60784339904785
1.14005000000097e-005	     8.85356712341309	     8.61960792541504
1.14015000541903e-005	      8.8555679321289	     8.64313888549805
1.14035001625515e-005	     8.85956573486328	     8.69019985198974
 1.1407500379274e-005	     8.86754322052002	     8.78432273864746
 1.1415500812719e-005	     8.88342380523682	     8.84313774108887
1.14315016796089e-005	     8.91489028930664	     8.84313774108887
1.14635034133888e-005	     8.97663307189941	     8.84313774108887
            1.15e-005	     9.04508495330811	     8.84313774108887
1.15005000000096e-005	     9.04600811004639	     8.85098075866699
1.15015000541903e-005	     9.04785346984863	     8.86666774749756
1.15035001625515e-005	     9.05153846740722	     8.89804172515869
 1.1507500379274e-005	      9.0588903427124	     8.96079063415527
 1.1515500812719e-005	     9.07351589202881	                    9
1.15315016796089e-005	     9.10245895385742	                    9
1.15635034133888e-005	     9.15909862518311	                    9
            1.16e-005	     9.22163963317871	                    9
1.16005000000097e-005	     9.22248077392578	     9.00980377197266
1.16015000541903e-005	     9.22416305541992	      9.0294132232666
1.16035001625515e-005	     9.22752094268799	     9.06863021850586
 1.1607500379274e-005	     9.23421859741211	     9.14706611633301
 1.1615500812719e-005	     9.24753189086914	     9.19607830047607
1.16315016796089e-005	     9.27383804321289	     9.19607830047607
1.16635034133888e-005	     9.32514953613281	     9.19607830047607
            1.17e-005	      9.3815336227417	     9.19607830047607
1.17005000000096e-005	     9.38228988647461	      9.2039213180542
1.17015000541903e-005	     9.38380146026611	     9.21960830688476
1.17035001625515e-005	     9.38681983947754	     9.25098323822021
 1.1707500379274e-005	     9.39283657073974	     9.31373119354248
 1.1715500812719e-005	        9.40478515625	     9.35294151306152
1.17315016796089e-005	     9.42834854125977	     9.35294151306152
1.17635034133888e-005	     9.47413158416748	     9.35294151306152
            1.18e-005	     9.52413558959961	     9.35294151306152
1.18005000000096e-005	     9.52480411529541	     9.36078453063965
1.18015000541903e-005	     9.52614021301269	     9.37647151947021
1.18035001625515e-005	     9.52880668640137	     9.40784549713135
 1.1807500379274e-005	     9.53411769866943	     9.47059440612793
 1.1815500812719e-005	     9.54465484619141	     9.50980377197266
1.18315016796089e-005	     9.56538391113281	     9.50980377197266
1.18635034133888e-005	     9.60545539855957	     9.50980377197266
            1.19e-005	     9.64888286590576	     9.50980377197266
1.19005000000097e-005	      9.6494607925415	     9.51568603515625
1.19015000541903e-005	     9.65061473846435	     9.52745151519775
1.19035001625515e-005	     9.65291881561279	     9.55098247528076
 1.1907500379274e-005	     9.65750503540039	     9.59804344177246
 1.1915500812719e-005	     9.66658878326416	     9.62745094299316
1.19315016796089e-005	       9.684401512146	     9.62745094299316
1.19635034133888e-005	     9.71860408782959	     9.62745094299316
             1.2e-005	     9.75528240203857	     9.62745094299316
1.20005000000096e-005	     9.75576782226563	     9.63333320617676
1.20015000541903e-005	     9.75673675537109	     9.64509868621826
1.20035001625515e-005	     9.75866889953613	     9.66862964630127
 1.2007500379274e-005	     9.76251125335693	     9.71569061279297
 1.2015500812719e-005	     9.77010536193848	     9.74509811401367
1.20315016796089e-005	     9.78493118286133	     9.74509811401367
1.20635034133888e-005	     9.81313133239746	     9.74509811401367
            1.21e-005	     9.84291553497314	     9.74509811401367
1.21005000000097e-005	     9.84330654144287	     9.74901962280273
1.21015000541903e-005	     9.84408569335937	     9.75686359405517
1.21035001625515e-005	     9.84563827514648	     9.77255058288574
 1.2107500379274e-005	     9.84872150421142	     9.80392456054687
 1.2115500812719e-005	     9.85479640960693	     9.82352924346924
1.21315016796089e-005	      9.8665771484375	     9.82352924346924
1.21635034133888e-005	     9.88866233825684	     9.82352924346924
            1.22e-005	     9.91143608093262	     9.82352924346924
1.22005000000096e-005	     9.91173076629639	      9.8274507522583
1.22015000541903e-005	     9.91231727600097	     9.83529472351074
1.22035001625515e-005	     9.91348457336426	     9.85098171234131
 1.2207500379274e-005	     9.91579723358154	     9.88235569000244
