                 Time	               V(DAC)	               V(VIN)
         0.0018800137	     1.37085735797882	     1.31551563739777
         0.0018800138	     1.37709009647369	     1.31551611423492
  0.00188001420428713	       1.392573595047	     1.31551790237427
         0.0018800145	     1.39819872379303	     1.31551933288574
         0.0018800146	     1.39974367618561	      1.3155198097229
         0.0018800149	     1.40568268299103	     1.31552112102509
          0.001880015	     1.40821325778961	     1.31552159786224
         0.0018800151	     1.40869808197021	      1.3155220746994
         0.0018800153	     1.40458559989929	     1.31552302837372
         0.0018800154	     1.40057599544525	     1.31552338600159
         0.0018800155	     1.39642226696014	     1.31552386283875
   0.0018800159873611	     1.38068377971649	     1.31552612781525
  0.00188001640608373	     1.37153422832489	     1.31552803516388
  0.00188001678587708	     1.36546993255615	     1.31552982330322
  0.00188001730676579	      1.3625420331955	     1.31553220748901
  0.00188001760558064	     1.36148488521576	      1.3155335187912
  0.00188001800181183	     1.36129724979401	     1.31553530693054
  0.00188001841825272	     1.36132836341858	     1.31553721427917
  0.00188001886086377	     1.36133682727814	      1.3155392408371
  0.00188001959707427	     1.36134731769562	     1.31554269790649
  0.00188002075265932	     1.36135840415955	     1.31554794311523
  0.00188002258010048	     1.36135709285736	      1.3155562877655
  0.00188002474337655	     1.36134648323059	     1.31556618213654
  0.00188002906992871	     1.36134219169617	     1.31558609008789
  0.00188003772303301	     1.36134028434753	     1.31562566757202
  0.00188005502924162	     1.36134088039398	     1.31570494174957
  0.00188008964165884	      1.3613418340683	     1.31586360931396
  0.00188014128908354	     1.36134314537048	     1.31610035896301
  0.00188019303187567	     1.36134505271912	     1.31633758544922
   0.0018802855144425	     1.36134827136993	     1.31676173210144
   0.0018803803692742	     1.36135184764862	     1.31719708442688
  0.00188053865536886	     1.36135768890381	     1.31792402267456
  0.00188072254761893	     1.36136448383331	     1.31876933574676
  0.00188098070725638	     1.36137425899506	      1.3199577331543
  0.00188149702653128	      1.3613942861557	      1.3223397731781
  0.00188252966508108	     1.36143565177917	     1.32712531089783
  0.00188459494218069	     1.36152362823486	     1.33678126335144
  0.00188867209061819	     1.36171221733093	     1.35616946220398
  0.00189382269486624	     1.36196041107178	     1.38126480579376
  0.00189484198197561	     1.36200845241547	     1.38630878925323
  0.00189509680375296	     1.36202025413513	     1.38757371902466
  0.00189560644730765	     1.36204373836517	      1.3901082277298
  0.00189573385819632	     1.36204969882965	     1.39074277877808
  0.00189598867997366	     1.36206126213074	     1.39201319217682
  0.00189649832352835	     1.36208415031433	      1.3945586681366
  0.00189751761063772	      1.3621289730072	     1.39966821670532
  0.00189955618485647	      1.3622133731842	     1.40996098518372
         0.0019000095	     1.36223101615906	     1.41226303577423
  0.00190001000000001	     1.36515319347382	     1.41226553916931
  0.00190001100005419	     1.37596070766449	     1.41227066516876
         0.0019000119	     1.39488434791565	     1.41227519512176
         0.0019000122	     1.40394270420074	     1.41227674484253
         0.0019000123	     1.40738105773926	     1.41227722167969
          0.001900013	     1.43695652484894	     1.41228079795837
         0.0019000131	     1.44200825691223	     1.41228139400482
         0.0019000132	     1.44724369049072	     1.41228187084198
         0.0019000137	     1.47600424289703	     1.41228437423706
         0.0019000138	     1.48220920562744	     1.41228485107422
   0.0019000146912757	     1.53931677341461	     1.41228938102722
  0.00190001576434557	     1.57130968570709	     1.41229486465454
  0.00190001688416784	     1.57597887516022	     1.41230058670044
  0.00190001847970967	     1.57492029666901	     1.41230869293213
  0.00190002019297068	     1.57414066791534	     1.41231739521027
    0.001900023321842	     1.57391166687012	     1.41233325004578
  0.00190002778250461	     1.57396817207336	     1.41235601902008
  0.00190003670382981	     1.57399582862854	     1.41240131855011
  0.00190005030411964	     1.57399570941925	     1.41247045993805
  0.00190007750469928	     1.57399666309357	     1.41260874271393
  0.00190013190585856	     1.57399642467499	     1.41288542747498
  0.00190021314698939	      1.5739963054657	     1.41329872608185
   0.0019003217585731	      1.5739963054657	      1.4138514995575
  0.00190046287853007	     1.57399678230286	     1.41457009315491
  0.00190065380412822	     1.57399702072144	     1.41554307937622
  0.00190094057399516	     1.57399773597717	     1.41700613498688
  0.00190146843272929	     1.57399880886078	      1.4197039604187
  0.00190252415019755	     1.57400155067444	     1.42511892318726
  0.00190379329997783	     1.57400560379028	     1.43166196346283
  0.00190552460033183	     1.57401287555695	     1.44064581394196
   0.0019070342667747	     1.57402157783508	     1.44853377342224
  0.00190814491588359	     1.57402956485748	      1.4543684720993
  0.00190925003368144	     1.57403934001923	       1.460200548172
         0.0019104754	     1.57405257225037	      1.4666975736618
         0.0019105643	     1.57405364513397	     1.46717023849487
         0.0019105644	     1.57405805587769	     1.46717071533203
         0.0019105645	     1.57406139373779	     1.46717131137848
  0.00191057215919685	     1.57405948638916	     1.46721196174622
  0.00191058009257507	     1.57404959201813	     1.46725416183472
