                 Time	                V(D0)	                V(D1)	                V(D3)	              V(VOUT)	                V(D2)
  0.00500596729106814	     4.99746990203857	  0.00249871308915317	  0.00249860039912164	    -6.25630187988281	     4.99737644195557
  0.00500704265422732	     4.99746990203857	  0.00249871704727411	  0.00249861646443605	    -6.25477504730225	     4.99737644195557
  0.00500829501933962	     4.99746990203857	  0.00249871774576604	  0.00249861902557313	    -6.25452470779419	     4.99737644195557
  0.00501003032512576	     4.99746990203857	  0.00249871797859669	  0.00249861972406507	    -6.25446176528931	     4.99737644195557
  0.00501299434490115	     4.99746990203857	  0.00249871774576604	  0.00249861902557313	    -6.25451898574829	     4.99737644195557
  0.00501892238445193	     4.99746990203857	  0.00249871774576604	  0.00249861925840378	    -6.25451469421387	     4.99737644195557
  0.00503077846355349	     4.99746990203857	  0.00249871774576604	  0.00249861925840378	    -6.25449657440186	     4.99737644195557
  0.00505449062175662	     4.99746990203857	  0.00249871774576604	  0.00249861925840378	    -6.25451135635376	     4.99737644195557
  0.00510191493816287	     4.99746990203857	  0.00249871774576604	  0.00249861925840378	    -6.25450468063354	     4.99737644195557
  0.00519676357097537	     4.99746990203857	  0.00249871774576604	  0.00249861925840378	    -6.25450372695923	     4.99737644195557
  0.00538646083660037	     4.99746990203857	  0.00249871774576604	  0.00249861925840378	    -6.25450468063354	     4.99737644195557
  0.00576585536785037	     4.99746990203857	  0.00249871774576604	  0.00249861925840378	    -6.25450420379639	     4.99737644195557
                0.006	     4.99746990203857	  0.00249871774576604	  0.00249861925840378	    -6.25450420379639	     4.99737644195557
  0.00600000007142857	     4.97815132141113	   0.0217566005885601	  0.00249866954982281	    -6.25450420379639	     4.99737644195557
  0.00600000021429345	     3.75344967842102	     1.24582278728485	  0.00250187912024558	    -6.25447273254395	     4.99737787246704
  0.00600000037313052	    0.125810593366623	     4.87380504608154	  0.00251141958869994	    -6.25430822372437	     4.99738264083862
  0.00600000044739185	   0.0117662949487567	     4.98810577392578	  0.00251172645948827	    -6.25422096252441	     4.99738311767578
   0.0060000004674182	  0.00672400370240211	     4.99318170547485	  0.00251173949800432	    -6.25419807434082	     4.99738311767578
  0.00600000050747089	  0.00251193228177726	     4.99743032455444	   0.0025117511395365	    -6.25415468215942	     4.99738311767578
  0.00600000056128969	  0.00248886225745082	      4.9974536895752	  0.00251175183802843	    -6.25410509109497	     4.99738311767578
  0.00600000064376995	  0.00250035175122321	      4.9974422454834	  0.00251175230368972	    -6.25404357910156	     4.99738311767578
  0.00600000078898642	  0.00250040017999709	      4.9974422454834	  0.00251175300218165	    -6.25396919250488	     4.99738311767578
  0.00600000107941937	  0.00250037619844079	      4.9974422454834	  0.00251175393350422	    -6.25388956069946	     4.99738311767578
  0.00600000166028526	  0.00250037619844079	      4.9974422454834	  0.00251175416633487	    -6.25386142730713	     4.99738311767578
  0.00600000282201704	  0.00250037619844079	      4.9974422454834	  0.00251175393350422	    -6.25388383865356	     4.99738311767578
  0.00600000514548059	  0.00250037596561015	      4.9974422454834	  0.00251175253652036	    -6.25402116775513	     4.99738311767578
  0.00600000979240771	  0.00250037526711822	      4.9974422454834	  0.00251174764707685	    -6.25447797775269	     4.99738311767578
  0.00600001908626195	  0.00250037317164242	      4.9974422454834	  0.00251173018477857	    -6.25614738464355	     4.99738311767578
  0.00600003767397042	  0.00250036595389247	      4.9974422454834	  0.00251167337410152	    -6.26153707504272	     4.99738311767578
  0.00600007319237824	  0.00250034709461033	      4.9974422454834	  0.00251152156852186	     -6.2759804725647	     4.99738264083862
  0.00600011176254388	  0.00250032311305404	     4.99744176864624	  0.00251132901757956	    -6.29427289962769	     4.99738264083862
  0.00600017035390969	  0.00250028492882848	     4.99744176864624	   0.0025110247079283	    -6.32319688796997	     4.99738264083862
  0.00600024273779031	  0.00250023766420782	     4.99744176864624	  0.00251064565964043	    -6.35923051834106	     4.99738216400146
  0.00600038750555154	  0.00250014266930521	     4.99744176864624	  0.00250988733023405	    -6.43130922317505	     4.99738216400146
    0.006000677041074	  0.00249995337799191	     4.99744129180908	  0.00250837276689708	    -6.57528018951416	     4.99738121032715
  0.00600125611211892	  0.00249958061613142	     4.99744033813477	  0.00250539043918252	    -6.85876178741455	     4.99737977981567
  0.00600241425420876	  0.00249900855123997	     4.99743938446045	  0.00250081345438957	    -7.29421186447144	     4.99737739562988
  0.00600336134817239	  0.00249880086630583	     4.99743890762329	  0.00249915244057775	    -7.45242881774902	     4.99737644195557
  0.00600403969671365	  0.00249874778091908	     4.99743890762329	  0.00249872845597565	    -7.49283456802368	     4.99737644195557
  0.00600468466665383	   0.0024987393990159	     4.99743890762329	  0.00249866163358092	    -7.49919939041138	     4.99737644195557
  0.00600493204977151	   0.0024987377692014	     4.99743890762329	  0.00249864859506488	     -7.5004415512085	     4.99737644195557
  0.00600530960943337	  0.00249873637221754	     4.99743890762329	  0.00249863578937948	     -7.5016508102417	     4.99737644195557
   0.0060060647287571	  0.00249873497523367	     4.99743890762329	  0.00249862507916987	    -7.50268983840942	     4.99737644195557
  0.00600757496740457	  0.00249873427674174	     4.99743890762329	  0.00249861972406507	    -7.50318002700806	     4.99737644195557
  0.00600933983709451	  0.00249873427674174	     4.99743890762329	  0.00249861995689571	    -7.50317144393921	     4.99737644195557
  0.00601262085821267	  0.00249873427674174	     4.99743890762329	  0.00249861995689571	    -7.50317192077637	     4.99737644195557
  0.00601632569219705	  0.00249873427674174	     4.99743890762329	  0.00249861995689571	    -7.50317192077637	     4.99737644195557
   0.0060237353601658	  0.00249873427674174	     4.99743890762329	  0.00249861995689571	    -7.50317192077637	     4.99737644195557
   0.0060385546961033	  0.00249873427674174	     4.99743890762329	  0.00249861995689571	    -7.50317192077637	     4.99737644195557
   0.0060681933679783	  0.00249873427674174	     4.99743890762329	  0.00249861995689571	    -7.50317192077637	     4.99737644195557
   0.0061274707117283	  0.00249873427674174	     4.99743890762329	  0.00249861995689571	    -7.50317192077637	     4.99737644195557
   0.0062460253992283	  0.00249873427674174	     4.99743890762329	  0.00249861995689571	    -7.50317192077637	     4.99737644195557
   0.0064831347742283	  0.00249873427674174	     4.99743890762329	  0.00249861995689571	    -7.50317192077637	     4.99737644195557
   0.0069573535242283	  0.00249873427674174	     4.99743890762329	  0.00249861995689571	    -7.50317192077637	     4.99737644195557
                0.007	  0.00249873427674174	     4.99743890762329	  0.00249861995689571	    -7.50317192077637	     4.99737644195557
  0.00700000007142857	   0.0217569842934608	     4.99743890762329	  0.00249867048114538	    -7.50317144393921	     4.99737644195557
  0.00700000021429345	     1.24596428871155	     4.99743986129761	   0.0025018819142133	    -7.50314092636108	     4.99737787246704
  0.00700000039764759	     4.93808603286743	      4.9974422454834	  0.00251159071922302	    -7.50296306610107	     4.99738264083862
  0.00700000051590227	     4.99783086776733	      4.9974422454834	  0.00251175370067358	    -7.50284242630005	     4.99738311767578
  0.00700000061346995	       4.997483253479	      4.9974422454834	  0.00251175276935101	    -7.50275945663452	     4.99738311767578
  0.00700000080187651	     4.99745988845825	      4.9974422454834	  0.00251175370067358	    -7.50264835357666	     4.99738311767578
  0.00700000117868962	       4.997483253479	      4.9974422454834	   0.0025117548648268	    -7.50255346298218	     4.99738311767578
  0.00700000193231585	     4.99747180938721	      4.9974422454834	  0.00251175509765744	    -7.50251436233521	     4.99738311767578
   0.0070000034395683	     4.99747180938721	      4.9974422454834	  0.00251175439916551	    -7.50259160995483	     4.99738311767578
  0.00700000645407321	     4.99747180938721	      4.9974422454834	  0.00251175230368972	    -7.50278759002686	     4.99738311767578
